Cap_do,Cap_up
"0,0459","0,5299"
"0,1955","0,511"
"0,2205","0,0801"
"0,329","0,7416"
"0,1596","0,7803"
"0,0843","0,6936"
"0,05","0,2679"
"0,0792","0,867"
"0,2485","0,3388"
"0,1204","0,6776"
"0,347","0,0839"
"0,3132","0,2034"
"0,1725","0,0226"
"0,0783","0,113"
"0,3555","0,0678"
"0,301","0,1356"
"0,356","0,0904"
"0,1446","0,1356"
"0,1806","0,1808"
"0,1974","0,1582"
"0,1296","0,226"
"0,208","0,8256"
"0,427","0,3615"
"0,0452","0,4848"
"0,2124","0,2446"
"0,3128","0,7164"
"0,2352","1,0791"
"0,056","0,52"
"0,183","1,366"
"0,246","1,0928"
"0,0518","0,1386"
"0,1547","0,4158"
"0,0215","1,2474"
"0,1248","0,4556"
"0,3304","0,3944"
"0,2365","0,1356"
"0,1608","0,0452"
"0,523","0,1808"
"0,2622","0,0678"
"0,196","0,113"
"0,2009","0,1582"
"0,1584","0,113"
"0,034","0,113"
"0,1132","0,0904"
"0,126","0,2034"
"0,181","0,1674"
"0,3591","0,0757"
"0,122","0,6488"
"0,355","0,6768"
"0,194","0,5288"
"0,2204","0,2848"
"0,0939","0,2848"
"0,1617","0,8055"
"0,1392","0,5562"
"0,0846","0,7416"
"0,1485","0,7938"
"0,0341","0,7758"
"0,1686","0,0864"
"0,2408","0,7072"
"0,203","0,0226"
"0,243","0,0904"
"0,196","0,1582"
"0,1012","0,1808"
"0,1245","0,0904"
"0,0892","0,1356"
"0,161","0,1356"
"0,1904","0,0678"
"0,261","0,0904"
"0,1424","0,0226"
"0,0266","0,2566"
"0,2233","0,6295"
"0,1895","0,1141"
"0,558","0,3375"
"0,3648","0,7776"
"0,0462","0,7847"
"0,453","0,8624"
"0,1662","1,177"
"0,0341","0,8918"
"0,1605","0,2418"
"0,0656","0,8841"
"0,1072","0,9177"
"0,145","0,2582"
"0,2416","0,3858"
"0,0786","0,226"
"0,1398","0,113"
"0,2151","0,1582"
"0,0416","0,0904"
"0,1744","0,1808"
"0,0342","0,0678"
"0,2568","0,0452"
"0,047","0,0452"
"0,0338","0,1356"
"0,217","0,2034"
"0,1628","0,2985"
"0,5823","0,4976"
"0,0576","0,4626"
"0,1136","0,1754"
"0,1862","0,85"
"0,412","0,37"
"0,413","0,747"
"0,1096","0,1736"
"0,0894","0,7064"
"0,0855","0,859"
"0,252","0,7902"
"0,0359","0,824"
"0,1485","0,6592"
"0,106","0,176"
"0,023","0,1356"
"0,055","0,1808"
"0,1088","0,1582"
"0,168","0,0226"
"0,2086","0,1582"
"0,2349","0,0904"
"0,1024","0,1582"
"0,0251","0,113"
"0,1041","0,113"
"0,2872","0,1808"
"0,738","0,0939"
"0,3465","0,7448"
"0,231","0,5016"
"0,2023","1,297"
"0,552","0,594"
"0,218","0,1235"
"0,1336","0,7278"
"0,296","0,128"
"0,047","0,9401"
"0,0245","0,4089"
"0,0442","0,6815"
"0,1764","1,1808"
"0,1284","1,1808"
"0,189","0,6635"
"0,114","0,1808"
"0,3078","0,0678"
"0,0283","0,1356"
"0,214","0,0678"
"0,0353","0,0226"
"0,165","0,2034"
"0,0956","0,0452"
"0,217","0,0226"
"0,0912","0,0226"
"0,1701","0,0452"
"0,4284","1,377"
"0,308","0,4845"
"0,729","0,2884"
"0,1918","0,4539"
"0,0908","1,2888"
"0,378","1,3491"
"0,236","0,4551"
"0,14","1,4535"
"0,026","0,5118"
"0,0642","1,3824"
"0,1632","0,6836"
"0,426","0,6668"
"0,288","0,6664"
"0,3303","1,4211"
"0,279","0,0226"
"0,4632","0,0904"
"0,279","0,0904"
"0,1195","0,0678"
"0,2528","0,113"
"0,1026","0,1808"
"0,1173","0,1356"
"0,0494","0,2034"
"0,222","0,0678"
"0,2331","0,113"
"0,0784","0,9906"
"0,202","0,8934"
"0,604","0,6555"
"0,3225","0,705"
"0,06","0,6645"
"0,4144","1,491"
"0,1196","0,4839"
"0,028","1,5003"
"0,2952","1,1669"
"0,2884","1,4418"
"0,033","1,3932"
"0,388","0,783"
"0,082","0,1578"
"0,3136","0,3182"
"0,0301","0,226"
"0,327","0,0452"
"0,0708","0,226"
"0,0864","0,0226"
"0,0744","0,0452"
"0,0663","0,2034"
"0,1736","0,0226"
"0,2241","0,1356"
"0,0298","0,1808"
"0,421","0,1582"
"0,0768","0,9968"
"0,8847","1,02"
"0,1794","0,1281"
"0,1032","1,3635"
"0,345","0,9222"
"0,202","1,477"
"0,0664","1,1382"
"0,1215","1,0242"
"0,0284","1,1809"
"0,252","0,8435"
"0,229","1,5372"
"0,1264","0,6608"
"0,2388","0,1573"
"0,2954","1,2424"
"0,2256","0,1356"
"0,278","0,1808"
"0,3051","0,226"
"0,3265","0,0226"
"0,2304","0,1356"
"0,241","0,0452"
"0,1764","0,2034"
"0,1227","0,0678"
"0,0594","0,0226"
"0,0468","0,0904"
"0,2358","0,5492"
"0,306","0,9072"
"0,2502","0,522"
"0,0464","0,224"
"0,1042","0,7416"
"0,1107","0,2624"
"0,1588","0,6925"
"0,0532","0,706"
"0,1036","1,1768"
"0,051","0,7325"
"0,0954","0,4395"
"0,052","0,1445"
"0,2051","1,499"
"0,1374","0,4497"
"0,1776","0,0452"
"0,1314","0,1808"
"0,1064","0,0226"
"0,0884","0,1582"
"0,1953","0,1582"
"0,2034","0,0226"
"0,1944","0,0678"
"0,1362","0,113"
"0,1164","0,1356"
"0,3568","0,0678"
"0,467","1,308"
"0,1083","0,8442"
"0,203","1,3088"
"0,585","1,2825"
"0,2195","1,1193"
"0,3486","1,0948"
"0,1938","1,2688"
"0,2664","1,2005"
"0,247","0,5205"
"0,0738","1,2664"
"0,1768","0,7915"
"0,147","1,3176"
"0,1668","0,1564"
"0,3122","1,1312"
"0,366","0,113"
"0,1008","0,1356"
"0,045","0,0226"
"0,2691","0,1808"
"0,217","0,2034"
"0,1557","0,0452"
"0,1962","0,1582"
"0,182","0,0904"
"0,1236","0,0678"
"0,1264","0,226"
"0,0592","0,3189"
"0,0366","0,4276"
"0,0762","0,509"
"0,2916","0,8784"
"0,1544","0,816"
"0,3744","0,0932"
"0,1053","0,2925"
"0,134","0,2112"
"0,0239","0,2796"
"0,629","0,6377"
"0,0398","0,513"
"0,0576","0,2028"
"0,34","0,7245"
"0,0556","0,3198"
"0,2484","0,1356"
"0,159","0,1356"
"0,1631","0,0452"
"0,0251","0,1582"
"0,1885","0,1808"
"0,1218","0,0904"
"0,312","0,1356"
"0,249","0,1356"
"0,1701","0,0678"
"0,2196","0,1808"
"0,675","0,0975"
"0,4431","0,784"
"0,219","0,4864"
"0,2493","1,2069"
"0,0282","1,355"
"0,0596","0,5752"
"0,1778","0,1446"
"0,221","1,1943"
"0,293","0,4269"
"0,2295","0,9954"
"0,0304","1,0073"
"0,2064","0,5544"
"0,1635","1,1889"
"0,0958","0,237"
"0,5166","0,0678"
"0,3771","0,1582"
"0,1316","0,0678"
"0,4662","0,0226"
"0,3744","0,2034"
"0,1884","0,113"
"0,152","0,1582"
"0,0693","0,0452"
"0,023","0,0678"
"0,279","0,226"
"0,4797","1,047"
"0,2665","0,834"
"0,1617","1,5552"
"0,6912","1,1304"
"0,6768","0,1444"
"0,1092","0,4491"
"0,4176","1,377"
"0,3342","0,3394"
"0,2216","1,3426"
"0,121","1,7262"
"0,0596","0,9595"
"0,3348","1,492"
"0,2784","1,656"
"0,0522","1,894"
"0,1708","0,1356"
"0,2233","0,0904"
"0,268","0,113"
"0,0309","0,113"
"0,1665","0,0452"
"0,2235","0,1356"
"0,1068","0,1582"
"0,1512","0,2034"
"0,211","0,1582"
"0,1428","0,226"
"0,234","1,605"
"0,0487","0,9216"
"0,0506","0,5372"
"0,15","0,7987"
"0,808","0,7777"
"0,1498","1,248"
"0,3366","0,7705"
"0,585","0,2632"
"0,2871","0,5336"
"0,0323","0,6656"
"0,3015","1,4976"
"0,0442","0,6656"
"0,256","0,1609"
"0,2412","1,2872"
"0,322","0,0904"
"0,0213","0,0452"
"0,579","0,0904"
"0,1896","0,0678"
"0,0237","0,0904"
"0,131","0,2034"
"0,302","0,113"
"0,3456","0,2034"
"0,0864","0,2034"
"0,1995","0,1356"
"0,294","0,203"
"0,165","0,515"
"0,1638","0,96"
"0,551","0,7936"
"0,1248","1,058"
"0,2072","1,0656"
"0,0514","0,1279"
"0,1392","1,1691"
"0,1422","1,0552"
"0,0231","1,294"
"0,0468","0,2588"
"0,287","0,9816"
"0,0313","0,4812"
"0,0646","0,8603"
"0,2826","0,0904"
"0,322","0,2034"
"0,216","0,0226"
"0,1355","0,113"
"0,1505","0,113"
"0,1976","0,0904"
"0,0794","0,1582"
"0,2534","0,0452"
"0,0548","0,2034"
"0,1605","0,0226"
"0,3004","0,4036"
"0,2284","0,951"
"0,3983","0,6144"
"0,0968","0,3777"
"0,0654","0,8382"
"0,0516","0,2862"
"0,0265","1,0206"
"0,0217","0,4374"
"0,2223","0,739"
"0,1074","1,358"
"0,0644","0,8022"
"0,2394","1,2726"
"0,3017","0,1305"
"0,0814","0,5128"
"0,1944","0,0226"
"0,053","0,0226"
"0,273","0,0678"
"0,0957","0,0226"
"0,2106","0,0452"
"0,1192","0,1808"
"0,0894","0,0678"
"0,0912","0,226"
"0,0223","0,1356"
"0,1052","0,0226"
"0,617","0,3957"
"0,4116","0,3525"
"0,5949","0,6015"
"0,1575","0,2666"
"0,256","0,5072"
"0,4977","0,4173"
"0,162","0,313"
"0,1911","0,3218"
"0,1561","0,3298"
"0,2632","0,762"
"0,2268","1,0668"
"0,1939","1,4472"
"0,123","1,1256"
"0,2781","1,2376"
"0,0778","0,0678"
"0,0335","0,0678"
"0,0675","0,226"
"0,1086","0,2034"
"0,1285","0,1582"
"0,0295","0,1356"
"0,0606","0,0904"
"0,2754","0,0452"
"0,0284","0,1582"
"0,2516","0,0678"
"0,6544","0,7315"
"0,375","0,8376"
"0,394","0,69"
"0,205","0,8268"
"0,1248","0,2826"
"0,111","1,436"
"0,1364","1,421"
"0,1256","0,292"
"0,22","1,2267"
"0,1764","0,1505"
"0,1525","1,474"
"0,0314","0,8844"
"0,1344","0,1526"
"0,1185","0,1547"
"0,1385","0,0678"
"0,0681","0,2034"
"0,1708","0,226"
"0,1175","0,1356"
"0,231","0,1356"
"0,2385","0,0452"
"0,368","0,0452"
"0,0328","0,0904"
"0,299","0,1356"
"0,2115","0,0452"
"0,367","0,2136"
"0,3528","0,9603"
"0,2842","1,097"
"0,28","0,37"
"0,1736","0,5784"
"0,386","0,9729"
"0,3288","0,8376"
"0,3032","0,564"
"0,1832","0,2498"
"0,0972","0,6045"
"0,2772","0,4836"
"0,0324","0,5725"
"0,2274","0,1069"
"0,202","0,1087"
"0,065","0,0452"
"0,234","0,0904"
"0,1684","0,226"
"0,1437","0,113"
"0,2408","0,113"
"0,3857","0,0452"
"0,28","0,1356"
"0,0286","0,226"
"0,1235","0,1582"
"0,2432","0,1356"
"0,16","1,993"
"0,413","1,3055"
"0,5565","1,1886"
"0,18","1,041"
"0,4102","0,3646"
"0,4689","1,295"
"0,2316","1,928"
"0,098","0,2058"
"0,1155","1,4952"
"0,196","0,4282"
"0,0842","1,239"
"0,14","1,5856"
"0,0342","1,6976"
"0,0562","1,6808"
"0,2889","0,0678"
"0,3632","0,0226"
"0,3648","0,0226"
"0,1225","0,1356"
"0,2898","0,0226"
"0,287","0,0678"
"0,1252","0,0226"
"0,2317","0,1582"
"0,262","0,0678"
"0,3626","0,0226"
"0,325","1,3617"
"0,0748","0,4905"
"0,461","1,2392"
"0,0661","1,1416"
"0,4425","0,3435"
"0,43","0,8728"
"0,5432","0,2656"
"0,1675","1,582"
"0,245","1,69"
"0,0696","1,779"
"0,0458","0,1779"
"0,0202","0,3518"
"0,204","0,3518"
"0,3208","1,661"
"0,26","0,1356"
"0,0732","0,1356"
"0,553","0,1582"
"0,1729","0,0226"
"0,1088","0,2034"
"0,2716","0,0904"
"0,1536","0,0452"
"0,0964","0,226"
"0,102","0,0452"
"0,2826","0,1582"
"0,0548","0,4248"
"0,4584","0,5488"
"0,44","0,9928"
"0,1176","0,7355"
"0,3496","1,0794"
"0,0968","1,3374"
"0,1708","0,6184"
"0,1722","0,3212"
"0,062","0,838"
"0,0258","1,0152"
"0,2316","1,34"
"0,11","0,3418"
"0,174","1,1592"
"0,232","0,4635"
"0,217","0,1582"
"0,0323","0,113"
"0,1032","0,1582"
"0,0546","0,0226"
"0,1566","0,226"
"0,0466","0,113"
"0,2178","0,0226"
"0,0229","0,113"
"0,2312","0,1582"
"0,531","0,1356"
"0,2499","1,193"
"0,0381","0,6984"
"0,4494","0,4172"
"0,0592","1,247"
"0,293","1,1754"
"0,3424","0,7092"
"0,356","0,2456"
"0,0855","0,265"
"0,1758","1,044"
"0,0858","0,5332"
"0,0702","0,9331"
"0,1856","0,2644"
"0,201","0,2216"
"0,31","1,204"
"0,365","0,0226"
"0,0574","0,0678"
"0,1566","0,226"
"0,2148","0,1582"
"0,381","0,113"
"0,1575","0,0226"
"0,094","0,226"
"0,2187","0,2034"
"0,3339","0,226"
"0,323","0,1808"
"0,2128","0,7581"
"0,1194","0,1046"
"0,0387","1,0672"
"0,061","0,1275"
"0,249","0,7428"
"0,1083","1,281"
"0,0948","0,4074"
"0,196","1,388"
"0,0976","0,9716"
"0,3724","1,1322"
"0,1776","0,9709"
"0,29","1,1096"
"0,072","0,9408"
"0,1967","0,8064"
"0,224","0,1582"
"0,2352","0,1808"
"0,1404","0,1808"
"0,281","0,1356"
"0,3","0,0678"
"0,229","0,1356"
"0,268","0,0226"
"0,0912","0,0226"
"0,4074","0,0452"
"0,0756","0,1808"
"0,371","0,2564"
"0,1704","0,4737"
"0,049","0,2962"
"0,2508","0,4389"
"0,2412","0,3038"
"0,1875","1,0514"
"0,355","1,1025"
"0,0293","0,6752"
"0,1028","0,6928"
"0,138","0,5286"
"0,027","1,2187"
"0,1883","1,5228"
"0,1044","0,6768"
"0,2464","0,3224"
"0,2211","0,0678"
"0,0262","0,113"
"0,2376","0,113"
"0,2208","0,0904"
"0,266","0,0226"
"0,0224","0,0904"
"0,0592","0,1582"
"0,2028","0,113"
"0,0972","0,113"
"0,0916","0,226"
"0,3222","0,1303"
"0,4473","0,2132"
"0,7947","0,348"
"0,0918","0,669"
"0,3","0,3522"
"0,2064","0,5292"
"0,098","0,5468"
"0,0672","1,415"
"0,1065","1,415"
"0,081","0,5556"
"0,1176","0,6365"
"0,0313","0,1244"
"0,243","0,1225"
"0,0688","0,39"
"0,2192","0,0904"
"0,2072","0,0678"
"0,1182","0,1356"
"0,0371","0,113"
"0,267","0,1582"
"0,256","0,0904"
"0,109","0,0678"
"0,1155","0,2034"
"0,0236","0,1582"
"0,0596","0,0226"
"0,388","0,6904"
"0,1509","0,7795"
"0,4585","0,516"
"0,589","0,414"
"0,1479","0,4593"
"0,622","0,5984"
"0,4608","0,1563"
"0,1776","1,6335"
"0,2457","0,7232"
"0,0622","1,0494"
"0,414","0,8765"
"0,258","0,3358"
"0,0626","0,1732"
"0,1981","0,367"
"0,281","0,0678"
"0,3108","0,113"
"0,1068","0,0678"
"0,1955","0,0226"
"0,1272","0,0678"
"0,327","0,113"
"0,238","0,0452"
"0,0684","0,226"
"0,0896","0,1356"
"0,09","0,0904"
"0,1855","0,1564"
"0,2934","0,7896"
"0,2772","0,4844"
"0,3036","0,2564"
"0,2568","0,2274"
"0,7335","0,9112"
"0,3584","0,3804"
"0,1536","0,4341"
"0,0825","0,3048"
"0,1048","0,4536"
"0,2202","1,3608"
"0,106","1,512"
"0,18","0,6432"
"0,066","0,7835"
"0,1528","0,0452"
"0,12","0,0904"
"0,237","0,2034"
"0,1603","0,226"
"0,168","0,1808"
"0,0294","0,0904"
"0,1596","0,0904"
"0,214","0,1356"
"0,1036","0,0452"
"0,2625","0,2034"
"0,7947","0,466"
"0,0479","0,1141"
"0,28","0,2692"
"0,0437","0,5308"
"0,1236","0,664"
"0,0502","0,131"
"0,3339","0,9002"
"0,0912","0,8508"
"0,047","0,1463"
"0,0526","0,2938"
"0,1398","0,5876"
"0,2637","1,2735"
"0,369","1,016"
"0,1215","0,1319"
"0,2432","0,0904"
"0,048","0,0452"
"0,1935","0,1582"
"0,106","0,0226"
"0,1482","0,0678"
"0,1824","0,226"
"0,1265","0,1808"
"0,1764","0,2034"
"0,177","0,1808"
"0,3648","0,1356"
"0,806","0,3692"
"0,2625","0,551"
"0,516","1,0044"
"0,473","0,348"
"0,2628","0,402"
"0,1005","0,2614"
"0,0327","0,2564"
"0,231","0,2694"
"0,2385","0,689"
"0,2574","0,9485"
"0,294","0,4074"
"0,2046","0,256"
"0,0343","0,484"
"0,1796","0,1244"
"0,1388","0,0678"
"0,1056","0,1808"
"0,1897","0,0452"
"0,189","0,1582"
"0,249","0,1582"
"0,0622","0,1808"
"0,0246","0,0904"
"0,1254","0,0678"
"0,3185","0,1808"
"0,2994","0,0678"
"0,2508","0,1163"
"0,4557","0,3536"
"0,066","0,3976"
"0,3288","0,547"
"0,236","0,3414"
"0,304","0,264"
"0,1548","1,32"
"0,024","1,37"
"0,2984","1,0424"
"0,0628","0,9653"
"0,1589","0,5516"
"0,246","1,378"
"0,1296","0,1159"
"0,4459","0,5795"
"0,2009","0,0452"
"0,229","0,1582"
"0,1404","0,113"
"0,2048","0,113"
"0,15","0,1808"
"0,2184","0,1808"
"0,0506","0,0678"
"0,2619","0,0904"
"0,2754","0,0678"
"0,0798","0,1582"
"0,201","1,909"
"0,17","0,9115"
"0,0956","1,2005"
"0,607","0,6432"
"0,3976","0,3304"
"0,4992","1,3482"
"0,365","1,2825"
"0,3968","0,1737"
"0,142","0,746"
"0,1089","0,5433"
"0,207","0,348"
"0,4401","0,8975"
"0,236","1,752"
"0,138","0,3706"
"0,3306","0,226"
"0,3056","0,113"
"0,287","0,226"
"0,27","0,0452"
"0,1776","0,0678"
"0,196","0,1356"
"0,1603","0,1356"
"0,055","0,226"
"0,1494","0,226"
"0,4151","0,0452"
"0,4048","0,1291"
"0,3045","0,357"
"0,0484","1,197"
"0,3429","0,5196"
"0,329","0,1224"
"0,1568","1,397"
"0,0526","0,8454"
"0,0728","1,419"
"0,217","1,2519"
"0,0843","0,5704"
"0,2781","0,5912"
"0,0297","1,475"
"0,4053","0,129"
"0,2544","0,629"
"0,2144","0,0226"
"0,1232","0,0452"
"0,279","0,226"
"0,1608","0,1356"
"0,1866","0,0678"
"0,1615","0,0226"
"0,305","0,2034"
"0,259","0,1356"
"0,0456","0,226"
"0,1904","0,226"
"0,3816","0,7052"
"0,5803","0,8315"
"0,829","0,3264"
"0,2776","0,1688"
"0,783","0,9834"
"0,4014","0,909"
"0,2076","1,3461"
"0,4688","0,1892"
"0,2322","0,3842"
"0,2","0,6369"
"0,0954","1,2066"
"0,1074","2,039"
"0,2723","0,6093"
"0,0264","0,8428"
"0,2324","0,113"
"0,4626","0,0226"
"0,468","0,0452"
"0,288","0,1808"
"0,1944","0,0226"
"0,323","0,0226"
"0,1572","0,0226"
"0,094","0,1582"
"0,0578","0,1356"
"0,1412","0,0678"
"0,319","1,212"
"0,4431","0,7644"
"0,8622","1,529"
"0,145","1,1851"
"0,5584","1,3288"
"0,287","0,772"
"0,0885","1,4868"
"0,2056","1,062"
"0,0954","1,4238"
"0,1005","0,199"
"0,38","0,2091"
"0,0918","0,4078"
"0,2046","1,6488"
"0,3648","0,8112"
"0,1465","0,0678"
"0,4144","0,113"
"0,0446","0,0226"
"0,297","0,1808"
"0,2696","0,113"
"0,1185","0,0226"
"0,0734","0,0226"
"0,1976","0,2034"
"0,1112","0,1808"
"0,0461","0,0226"
"0,267","0,4772"
"0,4837","0,8757"
"0,27","0,9738"
"0,1616","0,8141"
"0,378","0,2418"
"0,2628","0,559"
"0,0371","1,134"
"0,252","1,2006"
"0,27","1,0464"
"0,0339","0,2642"
"0,2187","0,1397"
"0,1265","0,1397"
"0,196","0,1368"
"0,2888","1,307"
"0,2968","0,0452"
"0,2968","0,0904"
"0,1589","0,1356"
"0,174","0,0904"
"0,2673","0,2034"
"0,168","0,0226"
"0,485","0,1808"
"0,1928","0,113"
"0,1248","0,113"
"0,1488","0,0678"
"0,5526","0,9783"
"0,097","1,277"
"0,4257","0,3852"
"0,3645","1,378"
"0,1332","1,0264"
"0,275","1,0424"
"0,0782","1,1208"
"0,1603","0,76"
"0,2394","0,5756"
"0,2826","1,0605"
"0,3348","0,7205"
"0,1955","0,9632"
"0,316","1,0003"
"0,0939","0,8334"
"0,3051","0,113"
"0,256","0,2034"
"0,0594","0,1356"
"0,259","0,0226"
"0,244","0,0904"
"0,325","0,0452"
"0,5088","0,113"
"0,3834","0,2034"
"0,425","0,0226"
"0,5232","0,1356"
"0,0427","0,9772"
"0,181","1,3338"
"0,3096","1,18"
"0,1536","1,413"
"0,318","0,637"
"0,2632","1,0416"
"0,0658","0,1445"
"0,0263","0,1566"
"0,1008","0,791"
"0,0237","1,1207"
"0,0804","0,4749"
"0,389","0,4368"
"0,4256","0,3951"
"0,195","0,1425"
"0,171","0,0678"
"0,1392","0,226"
"0,1255","0,1356"
"0,3267","0,0452"
"0,2632","0,0904"
"0,1036","0,226"
"0,0464","0,226"
"0,1917","0,0452"
"0,3192","0,1356"
"0,3024","0,1808"
"0,2664","1,0971"
"0,5968","0,9396"
"0,1404","0,4676"
"0,0564","0,9688"
"0,267","0,9304"
"0,0523","0,7539"
"0,0464","0,559"
"0,2989","0,8071"
"0,2502","1,1682"
"0,2466","0,9471"
"0,2075","0,1257"
"0,1605","0,643"
"0,188","0,9674"
"0,0936","0,1402"
"0,207","0,0904"
"0,228","0,0904"
"0,2336","0,226"
"0,1344","0,1582"
"0,1052","0,0226"
"0,2178","0,113"
"0,1918","0,113"
"0,139","0,1356"
"0,1974","0,0904"
"0,1776","0,113"
"0,1564","0,4316"
"0,4634","0,552"
"0,2508","1,47"
"0,0834","0,87"
"0,4338","0,701"
"0,1046","0,291"
"0,24","1,5444"
"0,0229","1,1858"
"0,052","0,1654"
"0,137","1,1725"
"0,1356","1,622"
"0,0861","1,0703"
"0,3269","1,3941"
"0,0464","0,4563"
"0,278","0,1808"
"0,1376","0,0904"
"0,262","0,1582"
"0,2367","0,1808"
"0,1195","0,0678"
"0,657","0,226"
"0,195","0,0226"
"0,0274","0,2034"
"0,2178","0,1356"
"0,0948","0,1582"
"0,0441","0,9804"
"0,3072","0,7675"
"0,5408","0,5716"
"0,0992","0,5292"
"0,378","0,568"
"0,2548","0,4557"
"0,2185","0,4992"
"0,294","0,8195"
"0,224","0,6516"
"0,2388","1,3448"
"0,3411","0,9882"
"0,0306","1,5804"
"0,1548","1,0392"
"0,224","1,0218"
"0,0698","0,0226"
"0,0635","0,0452"
"0,1612","0,113"
"0,412","0,1808"
"0,344","0,0678"
"0,3017","0,0452"
"0,0754","0,226"
"0,0628","0,226"
"0,0723","0,0678"
"0,2385","0,0678"
"0,078","0,3316"
"0,4554","1,2544"
"0,594","0,1281"
"0,392","1,0395"
"0,0736","0,5808"
"0,093","0,6408"
"0,3184","0,796"
"0,1263","1,2872"
"0,0365","0,163"
"0,0488","0,8415"
"0,299","1,3352"
"0,3447","1,2848"
"0,0375","1,4454"
"0,0975","0,474"
"0,1914","0,1582"
"0,212","0,1808"
"0,1824","0,0452"
"0,345","0,0226"
"0,1505","0,113"
"0,0825","0,1356"
"0,245","0,1808"
"0,132","0,113"
"0,288","0,1356"
"0,1358","0,0904"
"0,3108","1,0576"
"0,2742","0,5084"
"0,3878","1,08"
"0,1749","0,8268"
"0,461","1,1736"
"0,1508","0,3176"
"0,0608","0,9378"
"0,3852","1,582"
"0,0814","0,3118"
"0,1568","0,4869"
"0,0248","0,3396"
"0,126","0,474"
"0,2004","0,9522"
"0,118","1,141"
"0,247","0,226"
"0,0329","0,0226"
"0,1784","0,0678"
"0,2094","0,0678"
"0,0873","0,0678"
"0,1196","0,1356"
"0,0729","0,2034"
"0,3096","0,1582"
"0,308","0,0226"
"0,534","0,113"
"0,3738","0,3858"
"0,2065","1,0115"
"0,204","0,5668"
"0,554","0,6384"
"0,1872","0,1982"
"0,2055","0,147"
"0,286","1,3635"
"0,1405","0,3176"
"0,2151","0,163"
"0,21","0,652"
"0,251","1,63"
"0,0225","1,304"
"0,0944","0,652"
"0,2268","1,1004"
"0,1981","0,2034"
"0,0535","0,0678"
"0,1659","0,1582"
"0,2152","0,1582"
"0,2226","0,1582"
"0,063","0,0904"
"0,0366","0,0452"
"0,1608","0,113"
"0,4311","0,0904"
"0,2525","0,0904"
"0,0556","0,3462"
"0,5256","0,46"
"0,499","0,4192"
"0,0633","0,2224"
"0,171","0,2448"
"0,2538","0,5504"
"0,0237","0,5588"
"0,2007","1,443"
"0,0376","1,0784"
"0,0444","1,0784"
"0,1376","1,367"
"0,0269","0,8046"
"0,128","0,1376"
"0,252","0,6375"
"0,1047","0,0452"
"0,1029","0,0452"
"0,0228","0,1356"
"0,1876","0,0226"
"0,1932","0,1356"
"0,2156","0,0904"
"0,2574","0,113"
"0,1568","0,226"
"0,4779","0,0904"
"0,2601","0,226"
"0,215","0,2398"
"0,0876","0,3561"
"0,0501","1,22"
"0,0267","0,651"
"0,12","1,17"
"0,2085","0,5135"
"0,0754","0,3198"
"0,463","1,1322"
"0,1032","0,9009"
"0,162","0,9758"
"0,1315","1,2546"
"0,092","1,415"
"0,0964","1,2537"
"0,2723","0,264"
"0,413","0,2034"
"0,2793","0,1808"
"0,2443","0,0452"
"0,343","0,2034"
"0,2511","0,1356"
"0,2124","0,113"
"0,0232","0,0226"
"0,082","0,2034"
"0,1656","0,0904"
"0,0914","0,113"
"0,423","0,6419"
"0,448","0,0831"
"0,1088","0,7344"
"0,463","1,071"
"0,2763","0,2326"
"0,0952","0,3828"
"0,0488","1,305"
"0,1617","0,6525"
"0,1812","1,247"
"0,0328","1,1223"
"0,135","0,5296"
"0,223","0,9268"
"0,1834","1,04"
"0,2219","0,9984"
"0,285","0,1356"
"0,2628","0,1808"
"0,224","0,0226"
"0,4072","0,0678"
"0,2781","0,226"
"0,0964","0,1808"
"0,189","0,0226"
"0,184","0,113"
"0,1145","0,1356"
"0,2394","0,2034"
"0,1704","0,1438"
"0,0986","0,8897"
"0,2528","0,9612"
"0,5922","0,6704"
"0,0635","0,0872"
"0,1032","1,266"
"0,0777","1,0087"
"0,1032","1,0234"
"0,22","0,1462"
"0,322","0,4242"
"0,3496","0,2638"
"0,2835","0,3657"
"0,249","1,0552"
"0,2988","1,0744"
"0,073","0,1582"
"0,2016","0,1808"
"0,1938","0,2034"
"0,2376","0,0226"
"0,196","0,1356"
"0,0318","0,2034"
"0,2484","0,113"
"0,0944","0,0226"
"0,1971","0,0452"
"0,1422","0,226"
"0,2552","0,5637"
"0,0778","1,071"
"0,991","1,056"
"0,288","0,4316"
"0,729","0,613"
"0,5634","0,8904"
"0,2205","1,4022"
"0,2004","1,5597"
"0,2106","0,1869"
"0,275","0,925"
"0,2184","1,6785"
"0,2296","1,4688"
"0,2044","1,253"
"0,2528","0,895"
"0,1032","0,2034"
"0,4288","0,0678"
"0,0428","0,1582"
"0,0903","0,1808"
"0,0944","0,1582"
"0,129","0,0678"
"0,438","0,0452"
"0,4356","0,113"
"0,1668","0,113"
"0,2954","0,2034"
"0,1851","0,9296"
"0,1034","0,7295"
"0,3432","1,2204"
"0,604","1,277"
"0,262","0,2616"
"0,362","0,9102"
"0,196","0,799"
"0,0326","0,9024"
"0,077","0,743"
"0,2997","0,4743"
"0,15","0,795"
"0,283","1,0955"
"0,475","0,7535"
"0,054","1,2429"
"0,1341","0,226"
"0,1315","0,0904"
"0,0964","0,0678"
"0,3483","0,1582"
"0,318","0,1356"
"0,3663","0,226"
"0,1794","0,113"
